customer_id,age,service_segment,signup_channel,primary_device,tenure_months,contract_type,plan_tier,num_services,has_family_plan
CX03079,38,Fintech,App Store,Mobile,22,Month-to-month,Plus,2,True
CX03080,23,Streaming,Influencer,Desktop,9,Month-to-month,Basic,1,False
CX03081,36,Fintech,Organic Search,Desktop,6,Month-to-month,Plus,2,False
CX03082,52,Cloud Storage,Paid Social,Smart TV,9,Annual,Basic,2,False
CX03083,50,Cloud Storage,Paid Social,Desktop,11,Two year,Standard,5,False
CX03084,26,Streaming,Referral,Mobile,17,Month-to-month,Plus,4,False
CX03085,41,Fitness,Paid Social,Mobile,10,Month-to-month,Premium,2,False
CX03086,45,Fitness,Organic Search,Mobile,24,Month-to-month,Standard,3,True
CX03087,62,Productivity,Email Campaign,Desktop,28,Annual,Premium,1,False
CX03088,40,Streaming,Organic Search,Mobile,29,Two year,Standard,4,False
CX03089,26,Fintech,Organic Search,Smart TV,8,Month-to-month,Standard,4,False
CX03090,30,Fintech,Paid Social,Tablet,12,Annual,Premium,3,False
CX03091,45,Productivity,Email Campaign,Desktop,26,Two year,Plus,2,False
CX03092,51,Streaming,Organic Search,Tablet,47,Annual,Basic,1,False
CX03093,18,Fitness,Referral,Tablet,8,Month-to-month,Plus,3,False
CX03094,32,Productivity,App Store,Smart TV,11,Month-to-month,Standard,3,False
CX03095,22,Fintech,Referral,Mobile,17,Month-to-month,Standard,2,False
CX03096,54,Streaming,Influencer,Mobile,26,Month-to-month,Premium,5,True
CX03097,46,Productivity,Paid Social,Desktop,40,Month-to-month,Standard,4,False
CX03098,40,Fintech,Paid Social,Mobile,3,Month-to-month,Plus,1,True
CX03099,47,Fitness,Organic Search,Desktop,6,Month-to-month,Standard,4,False
CX03100,55,Productivity,App Store,Mobile,2,Month-to-month,Basic,1,False
CX03101,35,Cloud Storage,Organic Search,Mobile,9,Annual,Standard,1,True
CX03102,38,Streaming,Referral,Mobile,31,Two year,Standard,3,False
CX03103,29,Streaming,App Store,Mobile,7,Annual,Basic,1,False
CX03104,75,Streaming,Referral,Mobile,15,Month-to-month,Plus,6,False
CX03105,64,Fintech,App Store,Mobile,8,Annual,Plus,7,True
CX03106,52,Gaming,Organic Search,Mobile,26,Month-to-month,Basic,2,False
CX03107,27,Productivity,Paid Social,Tablet,8,Month-to-month,Plus,5,False
CX03108,38,Fitness,Influencer,Mobile,22,Month-to-month,Standard,2,False
CX03109,43,Gaming,App Store,Mobile,4,Month-to-month,Standard,2,False
CX03110,39,Productivity,Organic Search,Mobile,23,Month-to-month,Standard,4,False
CX03111,35,Streaming,Referral,Mobile,30,Annual,Premium,6,False
CX03112,33,Fintech,Organic Search,Mobile,10,Annual,Basic,2,True
CX03113,30,Streaming,App Store,Mobile,29,Two year,Plus,4,False
CX03114,34,Productivity,App Store,Smart TV,8,Annual,Standard,3,False
CX03115,45,Cloud Storage,App Store,Mobile,21,Two year,Standard,5,False
CX03116,47,Productivity,Influencer,Tablet,17,Month-to-month,Basic,3,True
CX03117,54,Fintech,Paid Social,Desktop,13,Annual,Premium,4,True
CX03118,28,Streaming,Referral,Smart TV,20,Two year,Premium,4,False
CX03119,39,Fintech,Email Campaign,Tablet,40,Two year,Premium,8,False
CX03120,23,Cloud Storage,Email Campaign,Mobile,17,Month-to-month,Standard,3,False
CX03121,24,Cloud Storage,Referral,Mobile,10,Month-to-month,Plus,2,False
CX03122,26,Productivity,Referral,Mobile,14,Annual,Standard,2,False
CX03123,43,Fitness,Organic Search,Mobile,13,Month-to-month,Standard,6,False
CX03124,33,News & Media,App Store,Desktop,21,Month-to-month,Standard,1,False
CX03125,18,Productivity,Organic Search,Mobile,25,Two year,Plus,2,False
CX03126,47,Fitness,Referral,Desktop,9,Month-to-month,Premium,7,True
CX03127,58,Fintech,App Store,Tablet,15,Month-to-month,Plus,5,True
CX03128,31,Streaming,Organic Search,Mobile,20,Annual,Standard,3,False
CX03129,41,Streaming,Organic Search,Desktop,19,Annual,Premium,5,True
CX03130,41,Fintech,Email Campaign,Tablet,7,Month-to-month,Basic,1,True
CX03131,46,Productivity,App Store,Desktop,5,Annual,Basic,1,False
CX03132,28,Fitness,App Store,Mobile,14,Month-to-month,Basic,3,True
CX03133,18,Streaming,Paid Social,Mobile,41,Annual,Plus,6,False
CX03134,20,Fitness,Influencer,Desktop,6,Month-to-month,Standard,4,False
CX03135,50,Streaming,Paid Social,Mobile,12,Month-to-month,Basic,1,False
CX03136,49,Streaming,Email Campaign,Mobile,10,Month-to-month,Plus,6,False
CX03137,23,Fintech,Email Campaign,Mobile,21,Month-to-month,Standard,3,False
CX03138,19,Streaming,App Store,Mobile,4,Month-to-month,Basic,2,True
CX03139,41,Fitness,Email Campaign,Mobile,9,Month-to-month,Standard,4,False
CX03140,26,Cloud Storage,Paid Social,Mobile,14,Annual,Basic,5,False
CX03141,34,Productivity,Organic Search,Mobile,19,Annual,Basic,1,False
CX03142,47,Cloud Storage,Organic Search,Tablet,26,Month-to-month,Plus,4,False
CX03143,33,News & Media,Paid Social,Mobile,33,Annual,Premium,4,False
CX03144,43,Fintech,Organic Search,Mobile,8,Month-to-month,Standard,4,True
CX03145,23,Streaming,Referral,Mobile,23,Annual,Basic,3,True
CX03146,52,Productivity,Organic Search,Mobile,18,Annual,Basic,2,False
CX03147,21,Cloud Storage,App Store,Desktop,2,Month-to-month,Plus,4,True
CX03148,37,Cloud Storage,Paid Social,Tablet,20,Annual,Premium,5,False
CX03149,44,Gaming,Influencer,Tablet,35,Month-to-month,Standard,4,False
CX03150,18,Productivity,Organic Search,Tablet,35,Two year,Basic,1,False
CX03151,18,Gaming,Referral,Desktop,20,Two year,Basic,1,False
CX03152,43,Productivity,App Store,Mobile,13,Month-to-month,Standard,2,False
CX03153,31,Streaming,Email Campaign,Mobile,10,Annual,Standard,3,False
CX03154,60,News & Media,App Store,Mobile,58,Month-to-month,Standard,2,True
CX03155,22,Streaming,App Store,Mobile,10,Annual,Basic,2,False
CX03156,36,Streaming,Paid Social,Desktop,37,Two year,Plus,3,True
CX03157,28,Cloud Storage,Influencer,Desktop,22,Annual,Basic,2,False
CX03158,48,Gaming,Organic Search,Desktop,19,Month-to-month,Plus,7,False
CX03159,61,Fintech,App Store,Mobile,2,Month-to-month,Basic,3,False
CX03160,34,Fitness,Paid Social,Mobile,15,Two year,Basic,1,True
CX03161,23,News & Media,Paid Social,Tablet,19,Month-to-month,Basic,3,False
CX03162,46,Cloud Storage,Organic Search,Desktop,27,Month-to-month,Standard,4,True
CX03163,39,News & Media,Paid Social,Tablet,21,Month-to-month,Standard,3,True
CX03164,35,Productivity,Organic Search,Desktop,12,Annual,Plus,2,False
CX03165,39,Fintech,Referral,Mobile,9,Month-to-month,Basic,2,False
CX03166,34,Productivity,Referral,Mobile,15,Month-to-month,Premium,7,False
CX03167,39,Streaming,Organic Search,Mobile,24,Annual,Standard,1,False
CX03168,52,Cloud Storage,Organic Search,Mobile,22,Month-to-month,Plus,5,True
CX03169,42,News & Media,Organic Search,Desktop,3,Month-to-month,Basic,3,False
CX03170,57,Productivity,App Store,Mobile,24,Annual,Plus,3,True
CX03171,33,Productivity,Paid Social,Mobile,13,Month-to-month,Standard,4,False
CX03172,67,Streaming,Referral,Mobile,20,Month-to-month,Standard,1,False
CX03173,29,Streaming,Email Campaign,Mobile,14,Annual,Standard,2,False
CX03174,31,Cloud Storage,App Store,Mobile,21,Month-to-month,Premium,7,False
CX03175,45,Gaming,Influencer,Mobile,13,Month-to-month,Basic,2,False
CX03176,37,Streaming,Organic Search,Mobile,60,Two year,Plus,3,False
CX03177,37,Streaming,Email Campaign,Mobile,15,Annual,Basic,2,True
CX03178,36,Cloud Storage,Organic Search,Smart TV,8,Month-to-month,Basic,2,False
CX03179,27,Gaming,Paid Social,Smart TV,17,Month-to-month,Basic,2,False
CX03180,18,Streaming,Organic Search,Mobile,42,Annual,Standard,2,True
CX03181,45,News & Media,Influencer,Mobile,21,Annual,Basic,3,False
CX03182,27,Gaming,App Store,Tablet,3,Month-to-month,Premium,3,False
CX03183,35,Productivity,Referral,Desktop,20,Month-to-month,Premium,4,False
CX03184,45,Productivity,App Store,Tablet,1,Month-to-month,Plus,5,True
CX03185,30,Fintech,Referral,Mobile,32,Two year,Standard,5,True
CX03186,18,Fitness,Paid Social,Desktop,35,Annual,Basic,1,True
CX03187,50,Cloud Storage,Organic Search,Mobile,17,Two year,Premium,4,True
CX03188,34,Fitness,Organic Search,Mobile,17,Annual,Basic,2,False
CX03189,48,Productivity,App Store,Tablet,39,Annual,Premium,4,False
CX03190,68,Cloud Storage,Paid Social,Mobile,34,Two year,Premium,5,True
CX03191,32,Streaming,Referral,Tablet,41,Annual,Standard,2,False
CX03192,54,Streaming,Paid Social,Desktop,1,Month-to-month,Premium,7,False
CX03193,40,Streaming,Organic Search,Mobile,16,Month-to-month,Plus,3,False
CX03194,40,Streaming,App Store,Mobile,15,Annual,Basic,1,False
CX03195,40,Productivity,Influencer,Mobile,21,Two year,Basic,1,True
CX03196,35,Fintech,App Store,Tablet,5,Month-to-month,Plus,8,False
CX03197,43,Streaming,Referral,Tablet,9,Annual,Plus,3,False
CX03198,28,Fintech,Organic Search,Mobile,12,Month-to-month,Standard,2,False
CX03199,56,Productivity,Paid Social,Mobile,23,Annual,Basic,1,False
CX03200,36,Cloud Storage,Email Campaign,Mobile,5,Month-to-month,Plus,3,False
CX03201,37,Streaming,App Store,Tablet,6,Month-to-month,Basic,1,False
CX03202,22,Productivity,Paid Social,Desktop,39,Annual,Basic,2,True
CX03203,45,Productivity,Paid Social,Mobile,20,Annual,Premium,3,True
CX03204,43,Fitness,Organic Search,Desktop,17,Annual,Premium,3,False
CX03205,36,News & Media,Email Campaign,Mobile,38,Month-to-month,Standard,4,True
CX03206,27,Streaming,Paid Social,Mobile,28,Two year,Standard,2,False
CX03207,40,Streaming,App Store,Desktop,10,Month-to-month,Basic,2,False
CX03208,34,Fitness,Influencer,Tablet,10,Month-to-month,Basic,1,False
CX03209,26,Streaming,App Store,Mobile,2,Month-to-month,Plus,3,True
CX03210,36,Cloud Storage,Influencer,Mobile,16,Month-to-month,Plus,5,False
CX03211,47,Productivity,Email Campaign,Mobile,20,Annual,Premium,6,True
CX03212,36,Productivity,App Store,Mobile,42,Two year,Plus,3,True
CX03213,36,Gaming,Influencer,Mobile,10,Month-to-month,Basic,2,False
CX03214,32,Fintech,App Store,Tablet,10,Month-to-month,Basic,2,True
CX03215,20,Streaming,App Store,Mobile,67,Month-to-month,Premium,5,True
CX03216,47,Cloud Storage,Organic Search,Mobile,51,Annual,Plus,6,False
CX03217,34,Productivity,Organic Search,Mobile,19,Month-to-month,Basic,2,False
CX03218,53,Streaming,Referral,Mobile,38,Annual,Plus,5,True
CX03219,18,News & Media,Paid Social,Mobile,5,Month-to-month,Basic,4,False
CX03220,18,News & Media,App Store,Mobile,23,Annual,Premium,5,True
CX03221,18,Cloud Storage,App Store,Mobile,6,Annual,Basic,2,False
CX03222,18,Cloud Storage,Paid Social,Desktop,14,Month-to-month,Basic,2,False
CX03223,44,Cloud Storage,Organic Search,Mobile,10,Month-to-month,Standard,3,False
CX03224,46,Productivity,Organic Search,Mobile,26,Annual,Plus,2,True
CX03225,33,Streaming,Organic Search,Mobile,14,Annual,Premium,5,False
CX03226,67,Streaming,Paid Social,Mobile,4,Month-to-month,Basic,2,False
CX03227,52,Cloud Storage,Paid Social,Mobile,1,Month-to-month,Basic,1,False
CX03228,35,Fitness,Referral,Mobile,24,Annual,Standard,3,False
CX03229,28,Productivity,Email Campaign,Desktop,8,Month-to-month,Plus,3,False
CX03230,33,News & Media,Organic Search,Tablet,33,Annual,Plus,4,True
CX03231,45,Streaming,Referral,Mobile,19,Month-to-month,Premium,5,False
CX03232,43,Gaming,Paid Social,Mobile,8,Annual,Standard,3,False
CX03233,22,Cloud Storage,Organic Search,Smart TV,17,Two year,Standard,3,False
CX03234,40,Cloud Storage,Influencer,Mobile,15,Month-to-month,Basic,5,False
CX03235,29,Fintech,Organic Search,Desktop,29,Two year,Basic,1,False
CX03236,47,Fintech,Organic Search,Desktop,33,Two year,Basic,1,False
CX03237,18,Fintech,Email Campaign,Mobile,27,Month-to-month,Basic,2,True
CX03238,21,Fintech,Paid Social,Mobile,11,Month-to-month,Plus,4,False
CX03239,38,Fintech,Referral,Smart TV,31,Annual,Basic,2,True
CX03240,43,Fintech,Paid Social,Mobile,21,Annual,Plus,2,True
CX03241,50,Cloud Storage,Influencer,Smart TV,32,Month-to-month,Premium,4,False
CX03242,28,Streaming,Influencer,Mobile,24,Month-to-month,Standard,6,False
CX03243,27,News & Media,Organic Search,Desktop,14,Month-to-month,Plus,3,False
CX03244,43,Fintech,Organic Search,Desktop,4,Month-to-month,Basic,4,False
CX03245,47,Gaming,Paid Social,Mobile,24,Month-to-month,Premium,2,False
CX03246,52,News & Media,App Store,Desktop,6,Month-to-month,Basic,1,False
CX03247,29,Fintech,App Store,Desktop,11,Annual,Standard,3,False
CX03248,46,Cloud Storage,App Store,Mobile,9,Annual,Standard,5,False
CX03249,41,Fintech,Paid Social,Desktop,25,Month-to-month,Standard,2,False
CX03250,18,Streaming,App Store,Mobile,4,Annual,Basic,3,True
CX03251,48,Fintech,Referral,Mobile,22,Month-to-month,Basic,1,False
CX03252,46,Streaming,Influencer,Mobile,27,Month-to-month,Premium,5,False
CX03253,18,Fitness,Paid Social,Mobile,22,Month-to-month,Premium,3,False
CX03254,52,Fintech,Paid Social,Smart TV,23,Month-to-month,Plus,3,False
CX03255,35,Cloud Storage,Paid Social,Mobile,9,Month-to-month,Plus,3,False
CX03256,31,Fitness,Paid Social,Desktop,27,Annual,Premium,3,True
CX03257,39,Fintech,Organic Search,Desktop,5,Month-to-month,Basic,1,False
CX03258,30,Cloud Storage,Organic Search,Desktop,23,Month-to-month,Premium,6,True
CX03259,46,Productivity,App Store,Desktop,7,Annual,Basic,2,False
CX03260,18,Fintech,Organic Search,Mobile,24,Two year,Premium,6,False
CX03261,29,Fintech,Paid Social,Desktop,16,Month-to-month,Plus,5,False
CX03262,18,News & Media,App Store,Desktop,49,Annual,Plus,5,True
CX03263,43,Productivity,Organic Search,Mobile,23,Month-to-month,Basic,3,False
CX03264,46,Gaming,Referral,Desktop,10,Month-to-month,Plus,4,False
CX03265,38,Fintech,Paid Social,Mobile,43,Month-to-month,Basic,1,False
CX03266,43,Productivity,Paid Social,Mobile,22,Month-to-month,Basic,2,False
CX03267,32,Streaming,Paid Social,Mobile,63,Two year,Standard,3,False
CX03268,33,Fintech,Paid Social,Mobile,12,Month-to-month,Basic,1,False
CX03269,29,Cloud Storage,Influencer,Desktop,13,Month-to-month,Basic,1,False
CX03270,37,Productivity,App Store,Desktop,9,Annual,Plus,4,False
CX03271,31,Fintech,Email Campaign,Mobile,28,Annual,Basic,2,True
CX03272,41,Productivity,Paid Social,Desktop,47,Two year,Plus,3,False
CX03273,56,Productivity,Referral,Desktop,6,Month-to-month,Basic,1,True
CX03274,51,Productivity,Organic Search,Mobile,5,Month-to-month,Plus,6,False
CX03275,34,Fintech,Organic Search,Desktop,11,Month-to-month,Basic,5,True
CX03276,46,Streaming,Email Campaign,Desktop,16,Annual,Premium,6,True
CX03277,58,Streaming,Referral,Mobile,25,Annual,Basic,3,False
CX03278,54,Streaming,App Store,Desktop,10,Month-to-month,Basic,1,False
CX03279,32,Fintech,Organic Search,Mobile,9,Month-to-month,Plus,3,False
CX03280,20,Fintech,Email Campaign,Mobile,18,Month-to-month,Standard,4,False
CX03281,44,Streaming,App Store,Mobile,47,Two year,Premium,5,True
CX03282,34,Gaming,Referral,Tablet,7,Month-to-month,Standard,2,False
CX03283,33,Productivity,Paid Social,Desktop,5,Month-to-month,Standard,2,False
CX03284,49,Fitness,App Store,Mobile,37,Annual,Basic,1,False
CX03285,34,Fintech,Referral,Mobile,61,Annual,Standard,3,True
CX03286,40,News & Media,Organic Search,Smart TV,28,Annual,Premium,2,True
CX03287,37,Fitness,Email Campaign,Mobile,8,Annual,Plus,4,True
CX03288,28,Fintech,App Store,Mobile,4,Month-to-month,Plus,4,False
CX03289,42,Cloud Storage,Influencer,Desktop,22,Annual,Standard,5,False
CX03290,25,Streaming,Influencer,Mobile,2,Month-to-month,Standard,4,False
CX03291,36,Fitness,Referral,Mobile,3,Month-to-month,Basic,2,False
CX03292,40,Streaming,Email Campaign,Smart TV,32,Annual,Standard,3,False
CX03293,25,Fintech,Paid Social,Mobile,38,Annual,Standard,4,False
CX03294,36,Cloud Storage,Organic Search,Desktop,27,Two year,Plus,5,False
CX03295,32,Streaming,Paid Social,Mobile,14,Month-to-month,Standard,5,False
CX03296,19,Fitness,Referral,Mobile,24,Month-to-month,Standard,1,False
CX03297,42,Productivity,Referral,Desktop,52,Two year,Standard,3,True
CX03298,48,Streaming,Paid Social,Mobile,22,Two year,Premium,8,False
CX03299,38,Streaming,Organic Search,Mobile,2,Month-to-month,Basic,1,False
CX03300,29,Streaming,Email Campaign,Mobile,18,Month-to-month,Standard,5,False
CX03301,36,Fintech,App Store,Mobile,10,Month-to-month,Premium,3,False
CX03302,31,Streaming,Influencer,Mobile,52,Month-to-month,Standard,5,False
CX03303,46,Cloud Storage,Paid Social,Desktop,30,Month-to-month,Standard,2,False
CX03304,38,Fintech,App Store,Mobile,19,Month-to-month,Standard,3,False
CX03305,37,Gaming,Organic Search,Tablet,10,Month-to-month,Standard,4,False
CX03306,41,Gaming,App Store,Tablet,10,Month-to-month,Plus,4,False
CX03307,43,News & Media,Paid Social,Mobile,2,Month-to-month,Plus,5,False
CX03308,32,Streaming,Organic Search,Desktop,13,Month-to-month,Basic,2,False
CX03309,52,Streaming,Referral,Mobile,20,Month-to-month,Premium,3,True
CX03310,40,Fitness,Paid Social,Desktop,50,Two year,Basic,3,False
CX03311,44,Streaming,Influencer,Mobile,2,Month-to-month,Premium,4,False
CX03312,23,Productivity,Paid Social,Mobile,11,Month-to-month,Premium,3,False
CX03313,25,Streaming,Email Campaign,Desktop,15,Annual,Plus,4,False
CX03314,18,Productivity,Organic Search,Desktop,4,Month-to-month,Standard,4,False
CX03315,46,Streaming,Email Campaign,Mobile,52,Month-to-month,Premium,5,False
CX03316,39,Gaming,Paid Social,Mobile,24,Annual,Basic,1,False
CX03317,54,Productivity,Referral,Desktop,48,Two year,Premium,6,False
CX03318,42,Fitness,Email Campaign,Mobile,21,Month-to-month,Premium,4,True
CX03319,45,Fitness,Paid Social,Desktop,23,Two year,Standard,6,False
CX03320,34,Gaming,Organic Search,Mobile,7,Month-to-month,Plus,6,False
CX03321,32,Cloud Storage,Organic Search,Mobile,32,Annual,Basic,1,False
CX03322,29,Streaming,Paid Social,Mobile,52,Annual,Plus,8,False
CX03323,20,News & Media,Organic Search,Desktop,18,Month-to-month,Basic,2,False
CX03324,36,News & Media,App Store,Mobile,18,Month-to-month,Premium,2,False
CX03325,39,Cloud Storage,Influencer,Mobile,4,Month-to-month,Standard,2,False
CX03326,54,Fitness,Organic Search,Desktop,34,Month-to-month,Standard,1,False
CX03327,56,Streaming,Paid Social,Desktop,7,Month-to-month,Standard,5,False
CX03328,21,Fintech,Organic Search,Mobile,11,Month-to-month,Standard,1,True
CX03329,48,Fintech,Referral,Desktop,2,Month-to-month,Plus,3,True
CX03330,33,Streaming,App Store,Mobile,9,Month-to-month,Standard,2,True
CX03331,40,Cloud Storage,Referral,Desktop,26,Annual,Plus,5,False
CX03332,31,Streaming,Organic Search,Mobile,29,Month-to-month,Basic,3,False
CX03333,19,News & Media,App Store,Mobile,4,Month-to-month,Basic,3,False
CX03334,23,Streaming,Paid Social,Desktop,13,Month-to-month,Standard,2,False
CX03335,51,Productivity,Organic Search,Mobile,4,Month-to-month,Standard,3,True
CX03336,47,Streaming,App Store,Desktop,17,Annual,Standard,2,False
CX03337,53,Fitness,Organic Search,Desktop,34,Month-to-month,Basic,3,False
CX03338,47,Productivity,Referral,Mobile,4,Month-to-month,Plus,5,True
CX03339,21,Fintech,App Store,Mobile,43,Annual,Premium,2,True
CX03340,26,Gaming,App Store,Mobile,4,Annual,Basic,2,False
CX03341,23,News & Media,Paid Social,Mobile,6,Month-to-month,Basic,2,False
CX03342,33,Fitness,Organic Search,Mobile,59,Month-to-month,Standard,2,False
CX03343,18,Streaming,Influencer,Desktop,27,Month-to-month,Standard,3,False
CX03344,36,Streaming,Referral,Desktop,8,Month-to-month,Plus,1,False
CX03345,30,Gaming,Influencer,Mobile,42,Annual,Plus,3,False
CX03346,50,News & Media,Paid Social,Mobile,15,Annual,Standard,3,True
CX03347,20,Gaming,Organic Search,Desktop,12,Month-to-month,Plus,4,False
CX03348,52,News & Media,Referral,Mobile,7,Annual,Plus,3,True
CX03349,31,Streaming,Paid Social,Desktop,42,Two year,Plus,3,False
CX03350,33,Streaming,Organic Search,Mobile,16,Month-to-month,Premium,8,False
CX03351,30,Fitness,Paid Social,Mobile,46,Annual,Basic,2,True
CX03352,39,News & Media,Paid Social,Desktop,8,Month-to-month,Basic,2,False
CX03353,38,Fintech,Influencer,Mobile,3,Month-to-month,Plus,2,True
CX03354,62,Cloud Storage,Organic Search,Mobile,6,Annual,Basic,2,False
CX03355,18,Cloud Storage,App Store,Smart TV,13,Annual,Plus,3,False
CX03356,32,Productivity,App Store,Desktop,18,Annual,Premium,5,False
